Timestamp,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
264,415.1305,495.91,291.8071,262.4326,233.6133,0.0,0.0,1504.133,424.9974
265,413.5388,440.0361,256.7694,244.083,222.0052,0.0,0.0,1364.7671,339.0037
266,411.6464,404.2674,231.6267,228.8986,208.6293,0.0,0.0,1285.6641,293.7751
267,410.467,387.918,217.3619,220.8458,202.6058,0.0,0.0,1252.0272,280.2016
268,410.1851,384.4899,211.6498,218.4433,200.6875,0.0,0.0,1240.4761,287.8602
269,409.7999,390.8901,210.7724,219.5303,201.9078,0.0,0.0,1250.5202,299.927
270,409.773,413.8847,226.4676,229.2714,209.1534,0.0,0.0,1370.1488,366.7238
271,412.9262,492.7353,285.1692,256.7748,234.2695,28.5646,0.0,1686.8233,562.2251
272,417.1996,591.3243,368.9304,298.663,264.0672,61.0417,0.0,1867.5179,772.4835
273,419.6663,639.7381,414.7778,319.1851,279.4156,72.7267,0.0,1873.2728,876.8807
274,421.1438,657.7336,428.583,325.6951,287.014,80.2377,0.0,1879.5303,910.9734
275,422.3952,667.5532,434.7471,330.0283,288.6073,81.3169,0.0,1886.4175,918.1594
276,424.32,657.7058,425.1808,327.9577,285.215,69.5464,0.0,1891.3824,903.1516
277,425.2067,642.3841,413.808,317.3237,280.0744,60.6972,0.0,1893.8668,847.3925
278,424.4446,628.212,408.7602,317.0342,275.0747,51.1951,0.0,1895.1273,830.4385
279,423.1082,620.284,405.7222,319.803,274.4444,41.7624,0.0,1891.2238,820.4084
280,422.4503,613.8318,406.1109,321.5777,275.0841,46.905,0.0,1889.6653,846.1578
281,421.7471,618.6217,408.0854,316.9221,278.6361,51.9824,0.0,1893.2834,872.9274
282,421.5532,621.5787,407.5329,315.1268,279.4158,58.9452,0.0,1900.5669,916.561
283,422.0723,624.9696,405.7255,316.1366,278.8851,54.3728,0.0,1901.7471,909.3373
284,421.728,624.5756,403.771,317.6915,277.384,54.0266,0.0,1899.7528,880.4635
285,420.5004,613.4678,394.1493,314.2996,273.1483,50.4339,0.0,1896.0618,824.1753
286,418.6905,590.998,375.5844,306.1677,266.6225,51.8426,0.0,1890.3824,736.4686
287,415.6017,553.0424,348.1334,291.3425,254.4714,43.6669,0.0,1718.9293,620.6343
288,412.5611,498.8404,306.6967,268.6991,235.9362,32.5986,0.0,1515.3069,515.4296
289,409.1383,449.8726,268.9839,250.8024,223.0084,7.2451,0.0,1350.6109,402.6282
290,407.3506,418.5105,241.0756,235.5498,209.8995,2.4855,0.0,1273.4639,354.2075
291,406.4113,404.8708,221.6402,226.1415,203.8795,3.9315,0.0,1241.551,346.2037
292,406.3415,400.8761,212.2105,221.7316,202.2217,1.5527,0.0,1229.8763,358.9232
293,405.8723,405.0153,211.8482,223.1676,203.5298,10.4249,0.0,1242.5584,381.2143
294,406.7235,428.9758,229.5455,234.0642,211.1228,32.3015,0.0,1369.9374,482.6446
295,410.6635,508.5997,291.5565,263.5284,237.2838,72.9283,0.0,1698.6486,714.7871
296,416.4134,603.3223,377.4008,308.8138,267.8718,105.5547,0.0,1865.707,926.7385
297,418.7878,645.3329,423.1626,330.8542,282.8666,117.0659,0.0,1867.6637,925.9127
298,418.6551,658.9361,436.1319,336.2946,289.5815,113.9499,0.0,1866.6251,924.7217
