Timestamp,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
192,0.0,423.2426,117.8567,220.2357,188.053,5.8502,0.0,414.051,91.784
193,0.0,383.1873,99.0494,201.2189,176.1109,0.0,0.0,366.1609,74.5353
194,0.0,355.8726,90.0602,188.6859,165.7861,0.0,0.0,342.3367,66.4825
195,0.0,344.6025,85.4838,181.1817,161.0787,0.0,0.0,331.559,63.7449
196,0.0,344.7398,83.7622,177.052,159.7139,0.0,0.0,327.4249,63.9066
197,0.0,349.3202,83.7594,178.5661,160.7372,0.0,0.0,330.3397,66.5659
198,0.0,369.3056,89.7779,187.8033,166.7424,0.0,0.0,365.3762,79.5488
199,0.0,436.7151,112.7004,212.7325,187.2176,7.7867,0.0,459.9188,113.6299
200,0.0,518.3595,145.2808,250.4085,211.4608,21.0294,0.0,490.135,140.3851
201,0.0,555.0398,162.1966,268.4621,223.2233,21.4742,0.0,492.5183,139.7474
202,0.0,565.9512,166.4124,273.4619,228.2838,19.4713,0.0,490.7218,139.7107
203,0.0,568.8494,167.989,276.4564,229.0504,19.9397,0.0,491.074,143.4738
204,0.0,557.8314,164.9181,273.267,226.258,15.3937,0.0,484.9885,147.8673
205,0.0,545.1629,158.9098,264.6254,222.2513,16.0184,0.0,480.8754,155.4143
206,0.0,535.6143,156.4007,264.6146,218.2725,17.0285,0.0,475.0103,160.7408
207,0.0,532.6836,155.3888,266.399,217.9156,12.2645,0.0,467.0594,158.0553
208,0.0,527.4617,154.7849,267.062,218.3359,13.942,0.0,466.0202,151.5897
209,0.0,530.7187,154.4093,261.7795,221.0893,16.7404,0.0,474.3294,149.239
210,0.0,532.5124,154.2296,259.8896,221.4908,22.0962,0.0,485.4784,155.212
211,0.0,534.4025,153.4809,259.8625,220.7982,22.6986,0.0,492.0561,161.3539
212,0.0,532.6863,153.0004,260.1174,219.4825,22.5753,0.0,495.3672,166.306
213,0.0,520.347,150.0159,257.0689,216.2304,20.64,0.0,497.0437,154.9915
214,0.0,501.6464,143.1205,250.3585,211.116,15.9523,0.0,496.1008,137.5946
215,0.0,471.5237,132.7982,237.9104,201.6623,7.6788,0.0,473.2228,115.2188
216,0.0,429.5119,116.3045,218.9921,187.0797,0.0,0.0,414.0716,90.0951
217,0.0,397.0845,98.9876,196.2269,175.8467,0.0,0.0,370.1877,72.3707
218,0.0,373.205,89.0821,182.9466,165.5902,0.0,0.0,346.5154,63.1455
219,0.0,363.4372,84.0657,175.2318,160.9501,0.0,0.0,336.1922,59.7996
220,0.0,360.622,82.1455,171.6244,159.5861,0.0,0.0,331.9112,61.1927
221,0.0,363.6158,82.2667,172.6653,160.6098,0.0,0.0,335.8493,64.9879
222,0.0,382.1587,88.4454,181.8359,166.6153,0.0,0.0,372.0612,79.1248
223,0.0,450.0896,111.7318,206.2531,187.1586,0.0,0.0,469.014,114.7411
224,0.0,533.7515,145.9876,243.4041,211.4035,12.3258,0.0,511.9084,147.7887
225,0.0,568.8677,165.0511,260.932,223.0262,17.8636,0.0,523.4917,148.2446
226,0.0,578.0738,170.7853,265.3253,228.0198,17.9578,0.0,536.1379,149.624
227,0.0,581.4545,173.5121,267.5315,228.7853,18.8122,0.0,550.0588,157.8325
228,0.0,569.7958,170.4674,264.9965,225.9907,15.5717,0.0,560.0598,167.6524
229,0.0,555.5405,167.562,255.4457,221.9741,14.8799,0.0,564.3933,178.0699
230,0.0,542.6518,165.3667,254.9497,218.2037,13.7564,0.0,566.3381,180.9561
231,0.0,536.9859,164.457,257.0995,217.628,12.7641,0.0,563.5506,172.2551
232,0.0,531.1601,164.6721,258.2031,218.1158,14.6592,0.0,560.2919,168.1616
233,0.0,533.3365,164.6457,253.5874,220.6826,14.489,0.0,562.2183,166.7167
234,0.0,532.0987,163.7216,251.6956,221.0184,18.626,0.0,566.2071,172.1279
235,0.0,532.1223,163.3706,252.2389,220.5325,18.4914,0.0,568.749,174.02
236,0.0,529.0827,161.9348,252.8686,219.286,16.7113,0.0,569.3116,167.78
237,0.0,516.1696,155.8599,250.0404,216.0338,12.6261,0.0,570.3951,154.7474
238,0.0,494.8399,146.5175,243.4596,210.9199,7.0219,0.0,571.9212,136.1007
239,0.0,460.9022,134.3291,231.0146,201.4659,0.0,0.0,509.8974,111.5509
240,0.0,415.073,116.5111,212.0035,186.9522,0.0,0.0,444.0815,84.8207
241,0.0,356.7474,95.0719,189.9333,171.5026,0.0,0.0,391.8816,61.3434
242,0.0,332.5987,84.8603,178.6105,161.2492,0.0,0.0,366.3193,49.5645
243,0.0,321.5021,79.0172,171.2579,156.5429,0.0,0.0,355.2168,43.5323
244,0.0,319.9669,76.9617,167.926,155.1786,0.0,0.0,351.0745,42.452
245,0.0,326.2326,77.2501,168.7839,156.2012,0.0,0.0,355.3706,43.6494
246,0.0,346.0066,84.1866,176.8464,162.0683,0.0,0.0,397.1333,57.0596
247,0.0,413.871,109.1769,201.1014,182.1273,0.0,0.0,508.285,100.7451
248,0.0,495.6812,146.2862,238.5049,206.0168,0.4586,0.0,616.9616,149.3153
249,0.0,533.058,166.4844,257.6433,217.7066,1.9659,0.0,619.8549,173.1149
250,0.0,544.9329,171.0085,263.0885,223.043,0.0,0.0,620.954,183.0631
251,0.0,549.9353,172.1322,265.889,223.8772,0.0,0.0,622.5154,190.1391
252,0.0,540.6144,165.6518,263.7728,221.076,0.0,0.0,619.857,188.0664
253,0.0,529.4718,158.4393,254.169,216.9795,0.0,0.0,616.344,176.9664
254,0.0,516.9099,154.7549,253.0979,213.1276,0.0,0.0,606.2145,170.6874
255,0.0,510.0192,151.6512,254.8702,212.4909,0.0,0.0,591.6111,164.6186
256,0.0,503.5125,149.4336,256.0015,212.7933,0.0,0.0,581.5201,163.7191
257,0.0,508.7732,146.7674,252.2319,215.4311,0.0,0.0,579.1765,164.2895
258,0.0,512.5389,144.7142,251.0708,215.836,0.0,0.0,579.4307,172.6017
259,0.0,514.1458,143.1407,252.3689,215.4205,0.0,0.0,574.596,171.0651
260,0.0,511.1368,143.2497,253.5441,214.1051,0.0,0.0,567.2282,163.5756
261,0.0,500.1782,141.0118,250.5894,210.647,0.0,0.0,558.0705,149.2564
262,0.0,482.7526,135.1022,244.6232,205.4652,0.0,0.0,548.1828,129.9704
263,0.0,450.3514,125.0924,232.7108,196.1539,0.0,0.0,486.1562,105.6254
264,0.0,407.57,108.7991,214.0596,181.9903,0.0,0.0,419.3904,79.9254
265,0.0,361.6921,95.6494,199.129,172.9282,0.0,0.0,375.2151,62.7407
266,0.0,332.4474,86.1867,186.7006,162.4593,0.0,0.0,350.0266,53.6151
267,0.0,319.094,81.2979,180.0128,157.7468,0.0,0.0,338.7084,50.5486
268,0.0,316.3379,79.4258,177.8833,156.2465,0.0,0.0,334.1486,51.4132
269,0.0,321.5901,79.3164,178.8143,157.2008,0.0,0.0,337.6047,53.763
270,0.0,340.5527,85.3476,186.8394,162.8694,0.0,0.0,372.3954,67.0768
271,0.0,405.5993,108.1772,209.4158,182.5325,14.6926,0.0,465.8828,106.1581
272,0.0,486.8563,141.1544,243.894,205.8892,31.4107,0.0,523.0179,149.4895
273,0.0,526.5341,159.4818,260.9581,217.9316,37.4347,0.0,528.7728,171.3317
274,0.0,541.1416,165.383,266.3501,223.896,41.2227,0.0,535.0303,181.0134
275,0.0,549.0012,168.3791,269.8773,225.1473,41.7409,0.0,541.9175,188.9104
276,0.0,540.6378,165.4688,268.0667,222.496,35.8354,0.0,546.8824,188.6756
277,0.0,528.2001,159.376,259.3827,218.4764,31.3722,0.0,549.3668,181.1855
278,0.0,516.632,155.6402,259.2102,214.5597,26.5621,0.0,550.6273,176.3975
279,0.0,510.188,153.2742,261.381,214.0624,21.7194,0.0,546.7238,169.0534
280,0.0,504.8838,151.9029,262.7007,214.5501,24.414,0.0,545.1653,166.2048
281,0.0,508.8337,150.8374,258.7731,217.3231,27.0434,0.0,548.7834,165.4034
282,0.0,511.2027,148.9089,257.2768,217.9318,30.6402,0.0,556.0669,172.776
283,0.0,513.8936,147.6135,258.0656,217.5151,28.2608,0.0,557.2471,171.9513
284,0.0,513.3876,147.355,259.2435,216.337,28.0166,0.0,555.2528,165.2765
285,0.0,503.9878,142.5013,256.4626,213.0133,26.0559,0.0,551.5618,152.1223
286,0.0,485.41,133.2164,249.8907,207.8935,26.5976,0.0,545.8824,134.1726
287,0.0,454.0904,121.4134,237.7695,198.3644,22.2469,0.0,488.5774,111.3213
288,0.0,409.4364,105.9927,219.1041,183.8382,16.5336,0.0,421.2872,87.0126
289,0.0,369.1486,93.6879,204.4834,173.6844,3.6751,0.0,370.0671,66.7992
290,0.0,343.3865,85.9716,192.0128,163.4255,1.2615,0.0,345.49,58.1945
291,0.0,332.1828,82.1522,184.3335,158.7165,1.9935,0.0,334.5513,55.7207
292,0.0,329.0281,80.4985,180.7556,157.4197,0.7877,0.0,330.9436,56.6692
293,0.0,332.5513,80.4562,181.9706,158.4428,5.2739,0.0,334.8865,59.6053
294,0.0,352.2558,86.7615,190.9172,164.3828,16.2875,0.0,370.705,73.5826
