Timestamp,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
263,0.0,1297.095,191.4484,577.3028,671.0706,575.4502,583.3048,536.0046,193.0994
264,0.0,1291.8226,190.2415,575.2743,669.8207,572.1175,569.4865,519.8195,182.9795
265,0.0,1292.6809,189.9691,575.8501,669.486,569.1026,562.0097,509.8031,179.4129
266,0.0,1296.0914,189.6298,575.1714,668.5566,566.0008,557.0423,502.984,176.3656
267,0.0,1298.1854,191.1993,573.1068,668.1357,561.5131,557.7541,498.6138,173.8857
268,0.0,1299.6627,192.2213,570.1387,668.0055,555.2081,556.4258,495.6959,171.7782
269,0.0,1299.3539,193.0779,570.9268,668.0866,548.7793,556.8149,497.2087,172.5384
270,0.0,1300.3157,193.532,572.4247,668.5935,542.4133,556.6196,501.8129,176.8436
271,0.0,1303.3397,195.5834,574.8443,670.3362,540.1705,556.6922,513.0303,183.8872
272,0.0,1304.895,198.3063,578.9082,672.4012,540.6315,554.8412,523.0179,189.5632
273,0.0,1302.3352,199.902,582.6259,673.4598,540.9633,553.6036,528.7728,191.8393
274,0.0,1299.5715,201.0735,583.4613,673.9794,538.8589,559.159,535.0303,195.902
275,0.0,1296.649,202.2815,583.2663,674.0937,537.8981,565.431,541.9175,204.6478
276,0.0,1293.0824,203.8797,581.8682,674.0262,542.1386,563.4094,546.8824,208.6196
277,0.0,1295.2431,200.4477,581.967,673.894,545.6039,558.4671,549.3668,214.853
278,0.0,1296.4416,196.7638,582.7568,673.6567,549.9405,559.5243,550.6273,213.0662
279,0.0,1297.528,194.2885,581.6222,673.5757,552.6574,562.9908,546.7238,205.0375
280,0.0,1297.5682,191.2171,580.0413,673.4151,553.6048,575.3113,545.1653,193.1042
281,0.0,1297.7142,187.632,578.5225,673.4524,553.0343,582.8079,548.7834,184.6845
282,0.0,1296.8104,184.2476,578.1502,673.4603,552.0751,581.9814,556.0669,183.5114
283,0.0,1295.4211,183.0071,577.7158,673.4215,551.9685,574.2857,557.2471,184.2204
284,0.0,1292.842,183.8949,576.6093,673.3177,549.3446,565.3861,555.2528,182.5655
285,0.0,1288.9714,181.2071,576.4499,673.0277,545.1019,548.8799,551.5618,178.8202
286,0.0,1287.2183,175.8865,577.248,672.5769,537.3243,533.4248,545.8824,175.9871
287,0.0,1284.919,171.3668,576.9704,671.7386,529.6884,521.4039,533.906,172.6715
288,0.0,1282.2938,168.9935,574.3227,670.453,524.8754,517.2247,517.7427,160.4511
289,0.0,1280.4321,171.0257,573.9079,669.0462,525.0096,505.9292,507.4278,157.1377
290,0.0,1279.8602,177.3707,573.3436,668.1335,525.6164,501.7963,500.5651,155.3097
291,0.0,1279.5948,188.4656,573.1764,667.7176,524.5936,493.3406,495.9254,151.5385
292,0.0,1282.2608,195.5745,573.4632,667.5986,525.1481,484.5631,494.98,148.1161
293,0.0,1284.974,195.9478,574.2209,667.69,522.1674,485.9932,496.0546,146.4143
294,0.0,1285.605,194.4454,575.2252,668.2226,518.7089,489.4874,498.7957,142.1062
295,0.0,1289.7521,195.2086,577.4589,670.0354,517.159,505.0955,511.5409,139.0188
296,0.0,1298.1383,199.4781,580.2434,672.1558,517.7968,524.1553,521.207,136.7385
297,0.0,1301.6983,200.2393,581.5145,673.1877,517.7954,538.8696,523.1637,135.9127
