Timestamp,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
203,462.3453,2077.0985,765.2337,941.0353,957.5417,1277.4696,1602.1665,2293.7956,1577.9914
204,487.9502,2071.1727,768.9392,946.099,961.2568,1281.1143,1617.0336,2310.8505,1610.3108
205,506.9746,2086.8996,764.1205,943.2446,965.2263,1277.8968,1613.0894,2318.5217,1645.4378
206,511.6901,2088.3369,763.2132,944.0344,962.0386,1274.4596,1632.5811,2313.9922,1668.9948
207,500.0848,2076.0913,764.4815,943.2081,960.5139,1278.3525,1658.6162,2298.0994,1668.6626
208,478.0724,2061.2281,760.7465,941.5775,955.2701,1281.9417,1685.627,2283.9848,1651.5574
209,459.8476,2044.3351,756.2683,945.7903,948.9514,1280.7525,1696.376,2294.9905,1638.2333
210,458.4918,2030.303,758.9826,945.8388,948.2714,1276.1091,1682.0931,2316.0506,1657.4804
211,457.9218,2020.6251,760.0553,949.1525,949.283,1270.4472,1659.6637,2325.8435,1680.1174
212,457.2068,2013.4046,761.8965,951.918,946.4512,1264.8669,1642.6275,2326.6427,1702.6535
213,457.4728,2013.1991,767.8634,953.1269,943.1508,1256.8003,1624.1288,2325.7289,1714.0179
214,455.7264,2012.9521,773.4377,954.0813,941.4438,1252.2298,1603.7169,2327.9089,1709.3616
215,452.1362,1994.4529,782.7324,954.2951,939.0957,1244.7203,1589.6819,2325.4582,1701.1426
216,448.6241,1962.9512,789.3731,946.0103,934.6509,1250.9906,1592.7484,2323.9649,1682.5002
217,444.8019,1946.4874,778.161,952.168,934.6761,1247.6666,1606.9502,2312.8448,1680.7417
218,442.3753,1930.408,766.3609,955.2744,936.086,1257.7361,1613.0468,2301.8819,1684.7502
219,440.52,1927.8043,759.5897,955.5041,936.1738,1260.0111,1620.7797,2294.1645,1673.2381
220,440.0581,1944.2336,754.5428,956.7509,939.6144,1260.4592,1634.6345,2287.3483,1657.2867
221,440.8509,1963.4042,758.5361,960.4641,943.5313,1259.7842,1645.1259,2286.3493,1642.5219
222,443.4757,1976.4833,764.8611,961.6695,946.1789,1263.0841,1648.1434,2295.5459,1636.5362
